Frage,Anzahl Trainingsfragen,Richtige Antwort,QAnswer-Antwort,Confidence,Precision,Recall,F-Score,Richtige Anzahl,QAnswer Anzahl,Schnittmenge
What are hospital information systems?,0,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:HospitalInformationSystem } . },SELECT ?s0  WHERE { 		VALUES ?s0 { <http://www.snik.eu/ontology/bb/chapter4-2> }  },0.95,0,0.0,0,1,1, 0
What are the typical tasks for strategic HIS planning?,360,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.74,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,370,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.74,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,380,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.72,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,390,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.76,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,400,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.78,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,410,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.77,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,420,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.8,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,430,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.71,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,440,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.71,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,450,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.69,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,460,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.75,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,470,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.77,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,480,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.74,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,490,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.64,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,500,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.75,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,510,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.67,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,520,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?o2 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/functionComponent>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> . 	 ?s1  <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ?o2 .  }  LIMIT 1000,0.04,0,0.0,0,13,1, 0
What are the typical tasks for strategic HIS planning?,530,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.68,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,540,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.85,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,550,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.65,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,560,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.7,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,570,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.77,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,580,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.73,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,590,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.7,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,600,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.75,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,610,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.75,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,620,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.74,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,630,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/StrategicHISPlanning>  <http://www.snik.eu/ontology/meta/functionComponent>  ?o1 .  }  LIMIT 1000,0.32,0.6666666666666666,0.153846,0.25,13,3, 2
What are the typical tasks for strategic HIS planning?,640,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.78,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,650,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.77,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,660,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.8,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,670,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.19,1,1.0,1,13,13, 13
What are the typical tasks for strategic HIS planning?,680,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.75,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,690,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/functionComponent>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.43,0,0.0,0,13,1, 0
What are the typical tasks for strategic HIS planning?,700,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.72,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,710,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.76,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,720,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  ?p1  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.05,0.8666666666666667,1.0,0.9285714285714286,13,15, 13
What are the typical tasks for strategic HIS planning?,730,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  ?p1  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.06,0.8666666666666667,1.0,0.9285714285714286,13,15, 13
What are the typical tasks for strategic HIS planning?,740,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?o1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  ?o1 .  }  LIMIT 1000,0.06,0.007462686567164179,0.076923,0.01360544217687075,13,134, 1
What are the typical tasks for strategic HIS planning?,750,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.64,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,760,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 ?o2 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> . 	 ?s1  <http://www.snik.eu/ontology/meta/functionComponent>  ?o2 .  }  LIMIT 1000,0.05,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,770,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.74,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,780,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.75,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,790,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.69,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,800,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.77,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,810,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 ?o2 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> . 	 ?s1  <http://www.snik.eu/ontology/meta/functionComponent>  ?o2 .  }  LIMIT 1000,0.05,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,820,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.81,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,830,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.66,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,840,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.74,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,850,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.72,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,860,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.66,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,870,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/functionComponent>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.48,0,0.0,0,13,1, 0
What are the typical tasks for strategic HIS planning?,880,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.66,0,0.0,0,13,0, 0
What are the typical tasks for strategic HIS planning?,890,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:StrategicHISPlanning . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/isResponsibleForFunction>  <http://www.snik.eu/ontology/bb/StrategicHISPlanning> .  }  LIMIT 1000,0.74,0,0.0,0,13,0, 0

What are the typical methods of strategic HIS monitoring?,0,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/StrategicHISMonitoring>  <http://www.snik.eu/ontology/meta/uses>  ?o1 .  }  LIMIT 1000,0.62,1,1.0,1,4,4, 4
What are the typical methods of strategic HIS monitoring?,10,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/StrategicHISMonitoring> .  }  LIMIT 1000,0.59,0,0.0,0,4,9, 0
What are the typical methods of strategic HIS monitoring?,20,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?s1 ?o1 WHERE { 	 ?s1  <http://www.snik.eu/ontology/meta/typicalFeature>  ?o1 .  }  LIMIT 1000,0.25,0,0.0,0,4,173, 0
What are the typical methods of strategic HIS monitoring?,30,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/StrategicHISMonitoring> .  }  LIMIT 1000,0.54,0,0.0,0,4,9, 0
What are the typical methods of strategic HIS monitoring?,40,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/StrategicHISMonitoring>  <http://www.snik.eu/ontology/meta/uses>  ?o1 .  }  LIMIT 1000,0.21,1,1.0,1,4,4, 4
What are the typical methods of strategic HIS monitoring?,50,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/StrategicHISMonitoring>  <http://www.snik.eu/ontology/meta/uses>  ?o1 .  }  LIMIT 1000,0.35,1,1.0,1,4,4, 4
What are the typical methods of strategic HIS monitoring?,60,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/StrategicHISMonitoring> .  }  LIMIT 1000,0.53,0,0.0,0,4,9, 0
What are the typical methods of strategic HIS monitoring?,70,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/StrategicHISMonitoring> .  }  LIMIT 1000,0.37,0,0.0,0,4,9, 0
What are the typical methods of strategic HIS monitoring?,80,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/StrategicHISMonitoring> .  }  LIMIT 1000,0.39,0,0.0,0,4,9, 0
What are the typical methods of strategic HIS monitoring?,90,SELECT DISTINCT ?o1 WHERE { bb:StrategicHISMonitoring meta:uses ?o1 . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/StrategicHISMonitoring> .  }  LIMIT 1000,0.42,0,0.0,0,4,9, 0
